title,category,context,char_count,word_count,code_switching,has_date,has_location,has_person,has_shhal,has_shno
الصبليون معولة على الثقافة لتقوية العلاقات الجيدة مع الرباط. سفير مدريد فالمغرب: لنقو الجودة الاستئنائية لعلاقاتنا ومدير سيربانتيس: المغرب نقطة مرجعية مهمة وجسر بين اوربا وافريقيا,ميديا وثقافة,أكد المدير العام لمعهد ثيربانتس لويس غارسيا مونتيرو، اليوم الخميس بالرباط، أن المغرب “ي عد نقطة مرجعية من الدرجة الأولى لإسبانيا في مجال التعاون الثقافي”.,154,25,0,0,1,0,0,0
زلزال فجماعة “سلوان”.. القضاء الإداري فوجدة عزل 6 نواب ديال الرئيس دفعة واحدة,آش واقع,أصدرت المحكمة الإدارية بمدينة وجدة، أمس الخميس، أحكام قضت بعزل 6 نواب لرئيس جماعة “سلوان” بإقليم الناظور من مهامهم بالمجلس، وذلك بناء على الطلب الذي تقدم به عامل إقليم الناظور في مواجهة المعنيين بالأمر.,202,34,0,0,1,0,1,1
بطريقة مكطيحش على البال.. الديوانا فروسيا شدات مرا بغات تهرب حنش كوبرا,تبركيك,وقفو مفتشو الديوانة فمطار بارانول فروسيا واحد السيدة جاية من فيتنام، بعدما لقاو عندها قرعة ديال الشراب فيها كوبرا محنّطة، وكانت باغية تدخلها للبلاد بلا تصريح رسمي، فواقعة غريبة شدت اهتمام الإعلام الروسي.,203,33,0,0,1,0,0,1
مدير chu فالرباط كيعيش آخر أيامو.. بعدما كان كيحلم يولي مدير المستشفى الجديد ابن سينا ها كيفاش الوالي اليعقوبي همشو  ومبقاش كيديه معه للزيارات الميدانية للوقوف على الأشغال,آش واقع,علمت “گود” من مصدر مطلع، بلي محمد اليعقوبي، والي جهة الرباط سلا القنيطرة، كيزور كل سبت المستشفى الجديد ابن سينا، للوقوف على مدى تقدم الأشغال ويقابل الشادة والفادة.,163,28,0,0,1,1,0,0
مداهمة SPA فمراكش.. كيقدم خدمات جنسية وتشدو فالعملية 7 فيهم 6 ديال الدريات,آش واقع,وقفات عناصر الشرطة بولاية أمن مراكش، مساء أمس الثلاثاء، سبعة أشخاص من بينهم ست سيدات، تتراوح أعمارهم ما بين 22 و39 سنة، وذلك للاشتباه في تورطهم في قضية تتعلق بالفساد وإعداد وكر لممارسته.,186,33,0,0,1,1,0,1
الكاف ولافاش كيري سناو اتفاقية غاتكون فيها البقرة الضاحكة سبونسور كأس افريقيا “المغرب 2025”,كود سبور,سناو الاتحاد الإفريقي لكرة القدم “الكاف”، و”لافاش كيري” أو “البقرة الضاحكة®”، وهي واحدة من العلامات التجارية المشهورة د الفرماج التابعة لمجموعة BEL، اتفاقية محتضن رسمي لكأس أمم إفريقيا “المغرب 2025″.,199,30,1,0,1,0,0,1
بوهرة مشى يلعب مع العملود فالبحرين,كود سبور,انتقل لاعب الوداد الرياضي سيف الدين بوهرة للبطولة البحرينية. وأعلن نادي الخالدية البحريني، عن التوقيع مع لاعب الوداد الرياضي سيف الدين بوهرة، وهذا الشي قبل لحظات من صباح اليوم الاثنين.,184,30,0,0,1,1,0,1
“كود” جابت التفاصيل الكاملة لتفكيك إحدى أكبر شبكات ترويج لغبرا ففاس.. عمليات التفتيش كانت بالكلاب البوليسية ومعاملات مالية فمجال لحشيش فضحات كولشي,آش واقع,حصلت “كود” على التفاصيل الكاملة لتفكيك شبكة إجرامية متخصصة في ترويج الكوكايين والحشيش تتكون من 7 أشخاص بمدينة فاس، منهم المقلب ب”الحياني”، وهو من ذوي السوابق القضائية العديدة في مجال السرقات الموصوفة والضرب والجرح والاتجار في المخدرات والمؤثرات العقلية، وغيرها.,261,40,0,0,1,1,0,0
سمحات فراجلها على ودو.. نصاب سرق فلوس مرا تعرف عليها فالإنترنيت ودار راسو هو انريكي إگليسياس,تبركيك,واحدة السيدة عندها 63 عام من لوس أنجلوس، سميتها غوادالوبي سيبيدا، تم خداعها من طرف نصاب على الإنترنت اللي ادعى أنه المغني الإسباني إنريكي إغليسياس.,147,25,0,0,0,0,1,0
إسرائيل علنات على مقتل جوج قياديين فحزب الله,جورنالات بلادي,أعلن الجيش الإسرائيلي عن قتله قياديين في حزب الله مسؤولين عن إطلاق أكثر من 400 صاروخ على إسرائيل في أكتوبر المنصرم.,115,21,0,0,1,0,1,1
وهبي نجح فامتحان المسطرة الجنائية ..البرلمان صوت على مشروع تعديل مشروع القانون بالأغلبية: المواد 3 و7 لي فيهم الجدل دازو وسط غياب كثر من 300 برلماني,آش واقع,صادق مجلس النواب، قبل قليل، في جلسة تشريعية عمومية، على مشروع القانون رقم 03.23 بتغيير وتتميم القانون رقم 22.01 المتعلق بالمسطرة الجنائية، وذلك بحضور وزير العدل عبد اللطيف وهبي.,177,29,0,0,0,1,0,1
عملية أمنية بين البوليس والديوانة فباب سبتة سالات بحجز كميات  ديال القرقوبي وها فين كان مخبعها مغربي مع ولدو القاصر,آش واقع,أسفرت عملية أمنية مشتركة بين مصالح الأمن الوطني والجمارك بمعبر باب سبتة، زوال اليوم الجمعة 23 ماي الجاري، عن إجهاض محاولة تهريب شحنات كبيرة من الأقراص الطبية المخدرة نحو المغرب.,177,30,0,1,1,1,0,1
نجل شاه إيران الأسبق: نهاية النظام الإيراني قريبة من بعد ضربات إسرائيل والمريكان,جورنالات بلادي,باريس (أ ف ب) دعا رضا بهلوي، نجل شاه إيران الأسبق، الغرب إلى عدم إلقاء طوق نجاة للقيادة الإيرانية عبر اقتراح عقد محادثات في وقت يبدو أن “النظام ينهار” بعد ضربات إسرائيلية وأميركية، وذلك في مقابلة أجرتها معه فرانس برس في باريس الاثنين.,234,43,0,0,1,1,0,0
هادي مزيانة. قضية إلياس المالكي. عصيد لـ”كود”: 15 شخصية قدمات التنازل ومنها أنا وهاد القضية يمكن ليها تحل بالاعتذار,الرئيسية,قال الكاتب والناشط الحقوقي أحمد عصيد، إن المشكل في قضية اليوتيوبر إلياس المالكي، الموجود حاليا رهن الاعتقال الاحتياطي، هو وجود عدة أطراف رفعت شكايات ضده في عدة مدن بعد الفيديو المسيء الذي نشره.,193,33,0,0,0,1,0,0
تعيين السباعي رئيسا جديدا للمحكمة الابتدائية ففاس,آش واقع,علمت “كود”، من مصادر مطلعة، أن الملك محمد السادس، رئيس المجلس الأعلى للسلطة القضائية، وافق على تعيين عدد من المسؤولين القضائيين على المستوى الوطني، وينتظر أن يتم الإفراج عن لائحة التعيينات خلال الساعات المقبلة.,210,34,0,0,0,1,0,1
المشاكل مابغاتش تتفارق مع الأمير هاري.. ستاقل من جمعية معروفة وها علاش,تبركيك,تخلى الأمير هاري نهائيًّا على جمعية “سينتيبالي”، وهي جمعية خيرية كان دارها ف2006 باش تعاون الشباب فإفريقيا، وكان شريك ف تأسيسها. هاد القرار جا من بعد ما خرج تقرير قاصح من مفوضية الجمعيات الخيرية فبريطانيا، اللي كشف على مشاكل كبيرة داخل الجمعية، وفيه اتهامات بالعنصرية، البلطجة، وسوء التسيير.,291,48,0,0,1,0,0,1
